transcript_id,company_ticker,filing_date,question_text,response_text,analyst_name,management_speaker,non_responsiveness,vagueness,deflection,hedging,evasion_score,primary_evasion_type,rationale,judge_model
000004392020000064,GEF,2020-09-01,"Larry, that's great. Very, very clear. My other question, and I'll turn it over. Can you -- you gave us a little bit of color in terms of what you're seeing out of CorrChoice. Can you talk at all about what you're seeing in terms of the corrugated markets and containerboard markets. August, how far is your order book stretching? Any kind of a qualitative commentary would be great.","Sure, George. This is Pete. Thanks for the question. So as you know, at our CorrChoice business, where we our corrugated sheet feeder is, so visibility in the backlogs is virtually 24 days. But I will tell you, our demand in August is very strong, with double digit growth versus prior year. So similar to the evolution we saw in July. And our containerboard system is very solid and demand is very good. And I can't predict what'll happen in the future, but it appears to be solid. Our exposure in the end markets are around durables, predominantly, because we serve independent box makers, whose customers -- their customer demand is very strong. And we also have some exposure to e-commerce. And so at this point, while we struggled in that business at the beginning of the COVID health pandemic, the business has responded very well. And our containerboard and corrugated system is very strong and healthy at this point.","Bofa Merrill Lynch,","Greif, Inc.",1,2,1,2,12.5,none,"The response directly addresses the question about corrugated/containerboard markets with specific data points (24-day backlog visibility, double-digit growth in August vs. prior year) and qualitative commentary on end market exposure, though it appropriately hedges on future predictions.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Pete, maybe I'm trying to understand and maybe if you can help marry up of some of the comments that you're making in containerboard. And I appreciate your customer set is different, but I feel like some of the end markets are somewhat similar. And is it possible that we could see an acceleration in demand across your RIPS segments, where you're seeing weakness now?You talked about some chemicals, coatings and lubes and, more specifically, thinking about automotive and perhaps it's just a function of where things are in the supply chain. Any visibility or thoughts there?","Yes. So our end markets are really entirely different between our RIPS business and our corrugated business, predominantly CorrChoice. And again, it's durables. We have exposure to e-commerce, some food. But we also -- some of that strength in CorrChoice is related to our new sheet feeder in Pennsylvania. So that helps it. And then in the auto industry, those 2 businesses. So CorrChoice really serves customers who supply Tier 1, 2 and 3 parts supply. Our RIPS business supplies customers whose products go into manufacturing, 1 or 2 product streams down, component parts inside a car. So again, the context and the touch points to that segment are slightly different. The auto supply chain comes earlier and then the resulting impact to RIPS would come a little later. Yes. Gabe, let me add a couple of things. One is lubes are a big business for us. A lot of that is automotive use and mileage is down because of commutings going away. Now you're seeing some pickup as people drive to vacations instead of flying. But net-net, mileage is down and particularly in the U.S. The other thing I'd point out is industrial production in the U.S. and capacity utilization, the Federal Reserve just published some statistics. And if you look at average production utilization from 72%, through '19, was at 78%. In April, we were at 60%; May, 62%; June, 66%; and July, 69%. When machines aren't running, they don't need lubricants. So the recovery is not coming back as rapidly as Pete and I thought it might when we talked at Q2. It's coming back gradually, but we need machines running. We need lubricants to create demand. We think it's coming. We're seeing stuff, but it's not there yet.",Wells Fargo,"Peter G. Watson, Greif, Inc.",2,2,2,3,31.25,hedging,"The response addresses the question with some specificity (capacity utilization data, lube demand tied to mileage) but hedges on the acceleration timeline with 'we think it's coming' and 'it's not there yet' without committing to any concrete outlook.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"And then, I guess, on the PPS side, I didn't see the slide that you normally put in about synergy realization. I'm assuming that's still on track but if you could kind of provide any commentary there.","Yes. We still are, Gabe. I mean if we were just, point in time, looking at it, it's down slightly but still over $70 million. Down slightly only because some of them are volume oriented in the URB, CRB business being down. It's a little bit down. But we believe, as the economy comes back, that number on those that are down by capacity and utilization will go back up but still over $70 million and well on track.",Wells Fargo,"Greif, Inc.",1,2,1,2,12.5,none,"The response directly addresses the synergy realization question with a specific figure ($70 million), explains the slight decline due to volume factors, and confirms the program is on track.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Pete, in your prepared comments, you were talking about the RIPS space of improvement being a little bit slower. And I think, Larry, you just mentioned that as well. Can you just give us more color on that by region? Just how do you see this kind of shaking out? Because China is up — was up 6% in the quarter and, obviously, they've recovered nicely from that initial dislocation. Just curious as to how you're seeing that same trajectory in Europe and also the U.S.","No. Thanks, Ghansham. So we see the improvement in our global RIPS business, quite frankly, similar in FPS. The demand conditions are tracking on a very similar path to the geographic-related improvements to COVID-19 health, meaning China, obviously, has recovered faster in COVID and they're our strongest region. We see, in EMEA, it is improving overall, but we're still down high single digits versus prior year in our volumes there. It's a mixed scenario because of -- it's a more complex region. So the Middle East volumes were very strong. But Central Europe and Western Europe, which is the predominantly highest-volume components in that geographic sector, are weaker because of chemical lubricant demand, but we are seeing moderate improvement in conditions through the quarter. And then the weakest is North America and South America. And again, it mirrors the transition of the health pandemic. And we still see that as being the weakest demand in our global portfolio during Q3. Just to give you a little color, in August, our global steel drum volumes are improving versus July, but there's still mid single-digit declines versus prior year, and our IBC growth is normalizing. So we had a little lower quarter than normal, but we're showing double-digit improvements in August, which kind of normalizes the path we're on versus prior year.",Robert W. Baird,"Greif, Inc.",1,2,1,1,6.25,none,"The response directly addresses the regional breakdown asked about, providing specific data points for China, EMEA (high single-digit declines), Middle East, Central/Western Europe, North and South America, and even offers August volume trends with concrete characterizations like 'mid single-digit declines' and 'double-digit improvements.'",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Okay. Great. And just as a follow-up to that. For 4Q, specifically, looking at RIPS, what are you modeling from a volume standpoint? And then also for PPS, is it still -- is it reasonable to expect a similar price cost headwind in 4Q as you saw in 3Q?","Yes. So our volumes to the forecast, really, across all of our portfolio, is we see volumes just slightly improved versus July, and the July volumes were highlighted in the deck. And in regard to the price cost squeeze, I'll let Larry talk through the bridge and what we see from Q3 to where we are -- what we expect in Q4. Yes, Ghansham. Clearly, we had that unprecedented spike -- unprecedented in terms of cause, spike in OCC in Q3 because of the shutdown of the retail sector and restaurant sector in the U.S. as well as a lot of industrial. So the supply side was squeezed. Well, as you know, the demand side was up because of the pantry stuffings. And so the OCC costs shot up, and that, with what we felt was unwarranted nonrecognition by resuscitated price increases, created basically a $36 million year-over-year price cost squeeze. And actually, if you step back and look at that, we were $44 million down on EBITDA year-over-year, with $36 million of it, that price cost squeeze, missing a year ago by $8 million. And in an economic situation like this, we are quite proud of our team, to be quite frank. But in the fourth quarter, we're predicting $61 on our OCC. So we don't see the same year-over-year price squeeze there, which is actually a lift of roughly $15 million on the year-over-year for the -- relative to the third quarter, sequential improvement over the third quarter from where we were. And in the fourth quarter, Ghansham, just to add to Larry's comments, it's Matt. I think OCC last year in quarter 4 of '19 was about $30 a ton. So relative to the $61 that we're expecting in the fourth quarter this year, that will certainly be a headwind.",Robert W. Baird,"Peter G. Watson, Greif, Inc.",2,2,1,1,12.5,none,"The response addresses both parts of the question with specific figures (volumes slightly improved vs. July, $61 OCC forecast, $36M price-cost squeeze, ~$15M sequential improvement) though the volume answer for RIPS is somewhat vague beyond referencing July data in the deck.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"I really appreciated that kind of crisp walk-through at the start. For my first question, I wondered with this hurricane hitting down on the Gulf Coast today, if you can just talk about potential fallout from that, what you've seen in kind of past hurricanes down there, thinking mainly about the RIPS business. But maybe you could also address sort of any kind of potential fallout on your land holdings down there.","Yes. No, thanks, Mark. So in that Gulf Coast region, just to give you some perspective, we have 10 manufacturing operations that generate roughly $200 million of revenue in the Gulf Coast. As of 8:30 this morning, all of those operations are secure and safe. And as majority of those operations are in the Houston metro area, which, thankfully, the storm bypassed. But our biggest concern is our thoughts and prayers with all of our colleagues and their families in the region, I hope they're safe and healthy. We don't have a view of that yet, but our thoughts are with them. And I think the impacts, going forward, really, are the extent of the damage to our customers' operations. And we don't have clarity on that, but there's certainly some large paper mills that we supply cores and a variety of products to. There's a lot of petrochemical companies in that region that we supply RIPS products to. So again, that will certainly be an impact. We have no idea what the extent of that damage will be today. And they're also -- we would always expect disruption in the supply chain on a short term. It really impacts our resin suppliers who are located there. Not all of our suppliers are in that region, but some of them, and we'll certainly see some transportation disruption for the short term. So regarding our land management holdings, we obviously do have some holdings in Louisiana. And at this point, it's too early to determine what impact that had. But I think we're very fortunate in that the majority of our cluster of operations in Houston were spared. But again, what that does to our customers is undetermined at this time. Yes. And the only thing I'd supplement, just to -- in trying to put out the guidance range, obviously, it's very early. But looking back at prior storms and stuff, we basically set aside from $0.01 to $0.03 a share as the potential impact. And that's just -- that was just our best estimate based on prior experiences.",Bmo,"Greif, Inc.",1,3,1,3,25.0,vagueness,"The response directly addresses all parts of the question (RIPS business, land holdings, historical context) with some concrete details ($200 million revenue, 10 operations, $0.01-$0.03 EPS estimate), but appropriately hedges on unknowns given the storm had just hit that day.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Okay. That's excellent, Larry. That's exactly what I was looking for. As my follow-on, I just wondered, Pete, if you can give us some sense in CorrChoice, what the cumulative impact is on the start-up of the sheet feeder in Pennsylvania. And then I think you guys put a bulk packaging plant into Kentucky not long ago. So I'm just curious about how both of those ramp-ups are going and then what they add on a year-over-year basis to CorrChoice.","Yes. So the triple wall bulk plant in Louisville has been there for a while. We just added capacity to that business. And some of the e-commerce lift have come from that facility. And that business is doing quite well, serving ag customers, industrial customers, some direct to ag markets and some through the independent and integrated box systems. The Palmyra sheet feeder is progressing well, ramping up volume. A little slower than we anticipated due to COVID, but it's responding very, very well. When you look at the uptick in July, and in August, I think you'll see our base business is up probably 4%, and the remainder of that double-digit growth is the addition of Palmyra. So again, we're real pleased with how that's progressing. It's getting good response from customers in that market, and we'll be in a good path for that business.",Bmo,"Greif, Inc.",2,3,1,2,25.0,vague,The response addresses both facilities asked about but provides only approximate figures (base business 'up probably 4%') without giving specific cumulative dollar or volume impacts of the start-ups on a year-over-year basis as requested.,claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Larry, just on your -- thanks for your 4Q commentary. Just wanted to dig in a bit to it. So you mentioned higher SG&A, sequentially, I think as incentive comp comes back. And SG&A, year-to-date, has gone from, I think, $135 million at the start of the year down to $120 million in 3Q. I'm just wondering what exactly you're expecting in terms of SG&A cost in the fourth quarter. And then what do you think a sustainable quarterly level as given the degree of the declines year-over-year in fiscal 2Q and 3Q. And then you mentioned -- I think you had $5 million of opportunistic sourcing benefits in 3Q. I forget what that number was in 2Q. I know you said you're not expecting more in 4Q. But do you think it's possible you'll get more opportunistic sourcing benefits in 4Q? And just how are you thinking about the sustainability of that benefit in the RIPS business?","Yes. Sure. Let me take the sourcing first, Adam. Yes. Could we get more? Certainly, and we challenged our sourcing team to do it all time. We just don't build it in the forecast. I mean, we had roughly $11 million in the -- was it $11 million in 2Q? $7 million. $7 million in 2Q and $5.5 million in Q3. So that $5.5 million, by not putting it into the fourth quarter, it's about $0.06 a share kind of thing. In SG&A, it's a combination of we -- when we completed our forecast for the remainder of the year, looking at the numbers, we knew the impact on incentives. And so we've made a bunch of incentive adjustments in the third quarter that won't repeat in the fourth quarter because, obviously, if we hit our forecast, we've already made the adjustments and -- to a great degree. So it's that. It also is we had some ERP noncapitalizable costs that were delayed. COVID has required us to slow down. We can't travel quite as much. We're starting to open that up and catch up. We want to try to get those things done so we can leverage that into savings and insights. So there's some of that cost going in. And then the other is professional fees, both related to that and actually some tax planning things we've got going on that we think will benefit us in the future that relate to some regulations that were just issued and some other transactions that we're doing, along with some other professional fees that have been deferred. Some of those are also travel-related things that could not happen and have been pushed off. So all told, we're expecting SG&A to be about $11.5 million higher in the fourth quarter roughly and so about $0.14 a share kind of swing there. Since I basically -- let me just walk from third quarter to fourth quarter since we're going through that. I might as well just do that. Say third quarter at $0.85 a share, I mentioned $0.01 to $0.03 on the hurricane. That's a drop there. We also have -- the SG&A is about $0.14. Sourcing is about $0.06. Going the other way is OCC, $0.15 pickup over the last quarter. Then tax is about $0.09 a share, roughly, because the -- we ended up settling a lot of exams, really hashing through and looking at a lot of the reserves we set up for various tax positions over the years, and the settlement positions that we had, that ended up freeing up about -- what equates to about a $0.09 per share differential between Q3 and Q4. So a little bit of that, the good quarterly results, at least we thought it was good, for Q3 related to this tax pickup. The other item's a little bit more complex, but it has to do with the success in CorrChoice. And CorrChoice ran hard, as Pete mentioned, through July. That drove inventories down. We obviously have a mill system. We then sell into CorrChoice. Oftentimes, they're holding paper inventory that they have for production needs. What happens is there's intercompany profit tied up in that. The mill profit gets tied up in the inventory held in the CorrChoice system. When it gets sold out, that's recognized. And so you have -- intercompany profit that's generally tied up. The other thing that causes some of that to free up is if margins squeeze. Well, margins got squeezed. The combination of reduced inventories and margin squeeze in CorrChoice actually freed up about $6.7 million of profit in the third quarter that maybe usually would have been tied up in ending inventory. In the fourth quarter, that will reverse. We'll probably end up, we think, with about $1.1 million of profit tied up in inventory more than where we are now. So you basically have a $7.8 million swing in profitability between the quarters for that item, which is about $0.09. If you take all those items together, it's about $0.25. It would take you down to $0.60. Our midpoint on the guidance is $0.66, so a 10% improvement quarter-over-quarter in just operations. And then the range around it is it could be 10% or -- plus 10% on that just because of the uncertainty of what -- how quickly things will recovering the industrial side of things. So hopefully, that's helpful clarity.",Keybanc,"Greif, Inc.",1,1,1,1,0.0,none,"Management directly and comprehensively answered all parts of the question with specific dollar figures, per-share impacts, and a detailed quarter-over-quarter bridge from Q3 to Q4 guidance.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Yes. And I really appreciate that, Larry. And then can you just -- one geographic question, specifically North America. Correct me if I'm wrong, but it sounds like, at the moment, CorrChoice is the standout and then tubes and cores and rigid, specifically steel drums, are operating considerably lower demand levels than CorrChoice in North America. Can you just talk about what you've seen fiscal year-to-date in North America, specifically, and why you think the demand trends have diverged among your businesses, to the extent they have, and if you expect those divergences to continue or reverse for whatever reason.","Yes. So it really depends on the end market exposure for each of those 3 businesses. And as I've said, in CorrChoice, we have heavy influence in durables and e-commerce, and we're aligned to a lot of independent box customers whose demand is very strong. They have some access to a broader market and end market exposure. And we also supply integrated customers as their business gets better. So when you look at tube and cores and our RIPS business, the end market exposures are entirely different. They're tied a little bit more to some segments that are struggling. When you look at the big influence in North America and RIPS, you look at bulk and specialty chemicals, they're challenged. And industrial paints and coatings and lubricants, where we have no exposure in CorrChoice or corrugated, are very, very weak now. And in tube and core, the exposure, again, is different. As I said, we sell the paper mills' cores, and the non-containerboard paper mill cores are weak. And we have pretty heavy exposure to textile-related end segments, and they've been hurt by this COVID. They've reopened, but they're still at a pace considerably weaker in the past. So again, totally different end segments and totally different go-to-market approaches. So a lot of times, you might see CorrChoice being a little weaker than the others, and it really reflects their end market segments. Going forward, again, we see incremental improvement from July. And while tube and core is down, it's still down less in July. And we expect a low single-digit growth -- excuse me, a decline of low single-digit growth in Tube and Core. And at this point, we expect our RIPS business in North America to be very weak and what we can see through our fourth quarter.",Keybanc,"Greif, Inc.",1,2,1,2,12.5,none,"Management directly addresses the question by explaining end-market differences driving divergence across all three businesses and provides some forward-looking commentary, though future guidance remains somewhat general.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"I just wanted to bracket segments a little more for the fourth quarter and looking at it from an EBITDA basis. So it looks like, consolidated, you will be down $15 million to $20 million sequentially. And in paper, you've got less downtime, at least on the corrugated side, and about a $50 million headwind or tailwind from OCC. And then in RIPS, you got that $5 million nonrepeat. So should paper be up? And then RIPS is really where things are weaker than anticipated. And I recognize Pete just said North America will be weak.","Yes. You got to -- we've got that intercompany profit swing that I mentioned on the paper side as well, Steve. So you got $7.8 million decrement going from Q3 to Q4. But yes, we do anticipate that being a challenge. On SG&A, the -- about half of that is in the rigid segment and half of it is in corporate costs. So you'll have that impact there. And then the sourcing, obviously, comes out, the $5.5 million, on a relative basis. So -- and then you've got the OCC benefit, though, in PPS. So those are the elements of the trend in EBITDA. I hope that's helpful.",D.A. Davidson &,"Greif, Inc.",2,3,1,2,25.0,vague,"The response addresses the analyst's framework but avoids directly confirming whether paper will be up and RIPS will be down, instead listing component factors without giving a clear directional answer to the specific segment-level question.",claude-sonnet-4-6
000004392020000064,GEF,2020-09-01,"Yes. That helps kind of narrow the gap a wee bit. And then Pete made a point of indicating that RIPS is already at the EBITDA run rate, in line with your 2022 commitments. And if I'm right, paper is about $100 million to $150 million off. So what are the levers that you intend to pull will help you close the gap over the next couple of years?","Yes. I think the biggest thing is, Steve, is, yes, the economic recovery. I mean, clearly, a lot of our end segments are dramatically impacted by an economic impact that is worse than anything since the Great Depression. I mean when you look at the GDP declines, they're unprecedented in that time frame of the last 80, 90 years. So industrial production statistics that I mentioned in the U.S. are dramatically off. Obviously, our hope, and I think everybody's hope, is that by the time you get to '22, that's in the rearview mirror by quite a way. And if it is, and we can recover even back to the sort of loop-form economy that we had before, I mean, it seems like a long time ago now, but our Investor Day in 2019, I stood up on the stage and said we're in an industrial recession, and we were. And the statistics I quoted earlier, I mean, even February of this year was way below the average of the last 40 years of industrial production. So if we get back to that, we have no concerns about hitting our commitments. If you look at the underlying assumption -- we will update all this in December. But OCC is right about where we had it in the assumptions. Pricing on paper is down somewhat, but our -- we expect our RIPS business, and we've talked about it, the benefit of this portfolio of companies all the time. Obviously, we're already hitting their targets. We expect them to be better, and we expect full realization of the synergies that we've identified in the paper business. So I'll tell you that we are extremely confident of hitting those commitments, and we're very confident of paying down the debt and getting back into our 2 to 2.5x range. And we don't think it's a stretch.",D.A. Davidson &,"Greif, Inc.",2,4,2,2,37.5,vague,"The response acknowledges the paper gap and mentions economic recovery, OCC pricing, synergies, and RIPS outperformance as levers, but fails to provide specific, concrete actions or quantified initiatives that will close the ~$100-150M paper shortfall, relying instead on macro recovery hopes and generic confidence statements.",claude-sonnet-4-6
